symbol,date,abertura,alta,baixa,fechamento,volume,adjclose,dividendo
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 28))",36.400001525878906,36.650001525878906,36.040000915527344,36.38999938964844,7537400,36.38999938964844,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 2, 29))",36.20000076293945,36.619998931884766,35.869998931884766,36.38999938964844,7680300,36.38999938964844,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 3, 1))",36.310001373291016,36.400001525878906,35.86000061035156,36.0099983215332,5564400,36.0099983215332,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 3, 4))",36.0099983215332,36.0099983215332,36.0099983215332,36.0099983215332,0,36.0099983215332,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 3, 5))",36.0099983215332,36.27000045776367,35.290000915527344,35.54999923706055,7014200,35.54999923706055,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 3, 6))",35.540000915527344,36.15999984741211,35.400001525878906,35.689998626708984,11834100,35.689998626708984,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 3, 7))",35.5,35.880001068115234,35.09000015258789,35.56999969482422,5877700,35.56999969482422,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 3, 8))",35.33000183105469,36.09000015258789,34.81999969482422,35.630001068115234,8747500,35.630001068115234,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 3, 11))",35.5,35.75,35.40999984741211,35.560001373291016,5799900,35.560001373291016,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 3, 12))",35.810001373291016,36.720001220703125,35.65999984741211,36.41999816894531,5781400,36.41999816894531,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 3, 13))",36.290000915527344,37.650001525878906,36.2599983215332,37.400001525878906,8593700,37.400001525878906,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 3, 14))",37.470001220703125,37.560001373291016,36.79999923706055,37.18000030517578,5457100,37.18000030517578,0.0
BPAC11,"('BPAC11.SA', datetime.date(2024, 3, 15))",37.06999969482422,37.56999969482422,36.27000045776367,36.27000045776367,13136600,36.27000045776367,0.0
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 1))",10.100000381469727,10.800000190734863,10.0600004196167,10.699999809265137,14340600,10.699999809265137,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 2))",10.739999771118164,11.029999732971191,10.600000381469727,10.75,10005600,10.75,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 5))",10.75,11.069999694824219,10.619999885559082,10.899999618530273,6875100,10.899999618530273,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 6))",10.970000267028809,11.8100004196167,10.970000267028809,11.8100004196167,13552400,11.8100004196167,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 7))",11.920000076293945,11.979999542236328,11.119999885559082,11.6899995803833,19941600,11.6899995803833,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 9))",11.739999771118164,12.0600004196167,11.59000015258789,11.649999618530273,11021900,11.649999618530273,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 12))",11.630000114440918,11.710000038146973,11.470000267028809,11.600000381469727,8126500,11.600000381469727,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 13))",11.720000267028809,11.859999656677246,10.789999961853027,11.039999961853027,11516000,11.039999961853027,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 14))",11.199999809265137,11.829999923706055,11.149999618530273,11.829999923706055,19484500,11.829999923706055,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 15))",11.989999771118164,12.300000190734863,11.619999885559082,11.920000076293945,12333700,11.920000076293945,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 16))",11.930000305175781,11.930000305175781,11.609999656677246,11.699999809265137,5305300,11.699999809265137,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 19))",11.710000038146973,11.869999885559082,11.59000015258789,11.789999961853027,3287700,11.789999961853027,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 20))",11.739999771118164,11.9399995803833,11.550000190734863,11.760000228881836,11205000,11.760000228881836,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 21))",11.770000457763672,12.130000114440918,11.65999984741211,11.899999618530273,18339400,11.899999618530273,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 22))",11.779999732971191,11.819999694824219,11.09000015258789,11.300000190734863,16089400,11.300000190734863,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 23))",11.270000457763672,11.369999885559082,10.75,11.119999885559082,20567800,11.119999885559082,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 26))",11.119999885559082,11.279999732971191,10.40999984741211,10.800000190734863,17304600,10.800000190734863,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 27))",10.960000038146973,11.0600004196167,10.15999984741211,10.430000305175781,15969400,10.430000305175781,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 28))",10.430000305175781,11.180000305175781,10.3100004196167,10.649999618530273,22568500,10.649999618530273,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 29))",10.739999771118164,11.3100004196167,10.6899995803833,11.170000076293945,18112700,11.170000076293945,
MRVE3,"('MRVE3.SA', datetime.date(2023, 6, 30))",11.430000305175781,12.029999732971191,11.380000114440918,11.569999694824219,22052800,11.569999694824219,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 3))",11.5600004196167,11.710000038146973,10.979999542236328,11.210000038146973,15950800,11.210000038146973,
MRVE3,"('MRVE3.SA', datetime.date(2023, 7, 4))",11.239999771118164,12.1899995803833,11.180000305175781,11.989999771118164,20042100,11.989999771118164,
